PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,GroupId,Deck,Num,Side,GroupSize
0797_01,Earth,FALSE,F/146/S,TRAPPIST-1e,29,FALSE,0,0,0,0,645,Hery Noelan,FALSE,797,F,146,S,1
0798_01,Earth,TRUE,F/147/S,TRAPPIST-1e,38,FALSE,0,0,0,0,0,Ecco Gelle,TRUE,798,F,147,S,1
0799_01,Earth,FALSE,A/6/P,TRAPPIST-1e,27,FALSE,0,3462,5,1590,4,Genibah Presstic,FALSE,799,F,6,S,1
0802_01,Earth,TRUE,F/148/S,TRAPPIST-1e,1,FALSE,0,0,0,0,0,Plat Pimne,TRUE,802,F,148,S,1
0805_01,Earth,FALSE,C/29/P,TRAPPIST-1e,36,FALSE,0,13248,100,1953,1,Glueba Chuble,TRUE,805,F,29,S,1
0806_01,Earth,FALSE,F/149/S,TRAPPIST-1e,31,FALSE,183,0,32,0,1171,Deaney Nieldson,FALSE,806,F,149,S,2
0806_02,Earth,FALSE,G/120/S,TRAPPIST-1e,1,FALSE,0,0,0,0,0,Bonyam Nieldson,TRUE,806,F,120,S,2
0808_01,Earth,FALSE,E/57/S,TRAPPIST-1e,31,FALSE,159,110,701,0,10,Benew Ramoran,FALSE,808,F,57,S,1
0809_01,Earth,FALSE,F/151/S,TRAPPIST-1e,10,FALSE,0,0,0,0,254.5,Oaters Meake,TRUE,809,F,151,S,4
0809_02,Earth,FALSE,F/151/S,TRAPPIST-1e,27,FALSE,1227,42,1,0,0,Crin Meake,FALSE,809,F,151,S,4
0809_03,Earth,FALSE,F/151/S,TRAPPIST-1e,42,FALSE,836,0,51,304,0,Smal Meake,FALSE,809,F,151,S,4
0809_04,Earth,FALSE,F/151/S,TRAPPIST-1e,0,FALSE,0,0,0,0,0,Wales Meake,TRUE,809,F,151,S,4
0811_01,Earth,FALSE,F/152/S,TRAPPIST-1e,41,FALSE,1209,0,0,0,833,Ranutz Knik,FALSE,811,F,152,S,3
0811_02,Earth,TRUE,F/152/S,TRAPPIST-1e,0,FALSE,0,0,0,0,0,Pan Nutte,TRUE,811,F,152,S,3
0811_03,Earth,FALSE,F/152/S,TRAPPIST-1e,0,FALSE,0,0,0,0,0,Phams Nutte,TRUE,811,F,152,S,3
0813_01,Earth,TRUE,F/169/P,TRAPPIST-1e,59,FALSE,0,0,0,0,0,Frouse Katte,TRUE,813,F,169,S,1
0815_01,Earth,FALSE,E/59/S,TRAPPIST-1e,13,FALSE,2,1,30,230,0,Wenise Meyersones,FALSE,815,F,59,S,1
0816_01,Earth,FALSE,E/60/S,TRAPPIST-1e,24,FALSE,0,284,0,4614,438,Giedir Asoppor,FALSE,816,F,60,S,1
0817_01,Earth,TRUE,G/119/P,TRAPPIST-1e,20,FALSE,0,0,0,0,0,Carona Baxters,FALSE,817,F,119,S,1
0818_01,Earth,FALSE,B/29/S,TRAPPIST-1e,71,FALSE,0,0,0,0,0,Ksorab Couseced,TRUE,818,F,29,S,1
0819_01,Earth,TRUE,G/121/S,TRAPPIST-1e,23,FALSE,0,0,0,0,0,Patsya Gainney,TRUE,819,F,121,S,1
0820_01,Earth,FALSE,F/154/S,TRAPPIST-1e,15,FALSE,0,59,714,0,3,Hanry Strongers,TRUE,820,F,154,S,2
0820_02,Earth,FALSE,G/122/S,TRAPPIST-1e,18,FALSE,751,0,0,0,0,Sus Strongers,FALSE,820,F,122,S,2
0822_01,Earth,FALSE,F/156/S,TRAPPIST-1e,19,FALSE,0,561,10,0,161,Scotte Sweeton,TRUE,822,F,156,S,1
0823_01,Earth,TRUE,G/123/S,TRAPPIST-1e,4,FALSE,0,0,0,0,0,Chadie Carrishley,TRUE,823,F,123,S,2
0823_02,Earth,FALSE,,TRAPPIST-1e,42,FALSE,0,0,739,0,0,Wenten Carrishley,TRUE,823,F,,S,2
0824_01,Earth,FALSE,F/158/S,TRAPPIST-1e,51,FALSE,815,0,343,55,0,Teda Chpie,FALSE,824,F,158,S,1
0825_01,Earth,TRUE,G/120/P,TRAPPIST-1e,13,FALSE,0,0,0,0,0,Alendy Wardendez,TRUE,825,F,120,S,1
0826_01,Earth,FALSE,,TRAPPIST-1e,27,FALSE,174,653,0,0,0,Danna Hoopez,TRUE,826,F,,S,1
0828_01,Earth,FALSE,F/159/S,TRAPPIST-1e,42,FALSE,786,0,22,59,0,Juliey Santry,FALSE,828,F,159,S,2
0828_02,Earth,FALSE,F/159/S,TRAPPIST-1e,41,FALSE,324,2,197,7,26,Rosey Santry,TRUE,828,F,159,S,2
0829_01,Earth,FALSE,F/170/P,TRAPPIST-1e,21,FALSE,15,0,2695,2,0,Myrace Carverson,TRUE,829,F,170,S,1
0830_01,Earth,FALSE,F/171/P,TRAPPIST-1e,31,FALSE,14,5,0,795,0,Eilan Hinesh,TRUE,830,F,171,S,1
0833_01,Earth,TRUE,,TRAPPIST-1e,36,FALSE,0,0,0,0,0,Tarmus Poicaptic,TRUE,833,F,,S,1
0834_01,Earth,FALSE,F/173/P,TRAPPIST-1e,31,FALSE,0,0,0,838,27,Garry Pacerty,FALSE,834,F,173,S,1
0835_01,Earth,FALSE,G/124/S,TRAPPIST-1e,14,FALSE,77,0,9,424,166,Briane Frazie,FALSE,835,F,124,S,1
0836_01,Earth,FALSE,F/160/S,TRAPPIST-1e,32,FALSE,494,701,71,0,0,Set Butte,FALSE,836,F,160,S,1
0839_01,Earth,FALSE,B/30/S,TRAPPIST-1e,32,FALSE,0,179,0,0,5152,Grumak Pokerheed,FALSE,839,F,30,S,1
0840_01,Earth,FALSE,G/123/P,TRAPPIST-1e,27,FALSE,663,1111,0,0,2,Ebonyd Braymon,FALSE,840,F,123,S,1
0845_01,Earth,FALSE,B/31/S,TRAPPIST-1e,57,FALSE,2651,2956,0,266,1300,Achbah Fueling,FALSE,845,F,31,S,1
0846_01,Earth,TRUE,G/125/S,TRAPPIST-1e,13,FALSE,0,0,0,0,0,Tera Simstravery,FALSE,846,F,125,S,1
0848_01,Earth,TRUE,F/175/P,TRAPPIST-1e,30,FALSE,0,0,0,0,0,Sts Raca,TRUE,848,F,175,S,2
0848_02,Earth,TRUE,F/175/P,TRAPPIST-1e,14,FALSE,0,0,0,0,0,Monam Raca,TRUE,848,F,175,S,2
0849_01,Earth,FALSE,B/32/S,TRAPPIST-1e,27,FALSE,0,0,0,0,0,Cellum Oidederval,TRUE,849,F,32,S,2
0849_02,Earth,TRUE,B/32/S,TRAPPIST-1e,32,FALSE,0,0,0,0,0,Tareson Oidederval,TRUE,849,F,32,S,2
0850_01,Earth,TRUE,E/62/S,TRAPPIST-1e,54,FALSE,0,0,0,0,0,Koops Nan,TRUE,850,F,62,S,1
0851_01,Earth,FALSE,F/176/P,TRAPPIST-1e,23,FALSE,217,378,19,1,12,Iandy Sarios,FALSE,851,F,176,S,1
0853_01,Earth,TRUE,A/9/S,TRAPPIST-1e,38,FALSE,0,0,0,0,0,Hamelik Ageurante,TRUE,853,F,9,S,1
0859_01,Earth,TRUE,G/127/S,TRAPPIST-1e,32,FALSE,0,0,0,0,0,Eleaha Lambles,TRUE,859,F,127,S,1
0860_01,Earth,FALSE,E/48/P,TRAPPIST-1e,24,FALSE,34,7,320,0,427,,FALSE,860,F,48,S,1
0863_01,Earth,TRUE,G/129/S,TRAPPIST-1e,36,FALSE,0,0,0,0,0,Jone Walkerez,FALSE,863,F,129,S,3
0863_02,Earth,FALSE,G/129/S,TRAPPIST-1e,11,FALSE,0,0,0,0,0,Lynez Walkerez,FALSE,863,F,129,S,3
0863_03,Earth,TRUE,G/129/S,TRAPPIST-1e,6,FALSE,0,0,0,0,0,Rald Walkerez,FALSE,863,F,129,S,3
0865_01,Earth,TRUE,B/35/S,TRAPPIST-1e,36,FALSE,0,0,0,0,0,,TRUE,865,F,35,S,2
0865_02,Earth,TRUE,B/35/S,TRAPPIST-1e,22,FALSE,0,0,0,0,0,Neutria Sandul,TRUE,865,F,35,S,2
0867_01,Earth,FALSE,F/163/S,TRAPPIST-1e,27,FALSE,2,850,18,2,0,Ernice Stephendsey,FALSE,867,F,163,S,1
0868_01,Earth,TRUE,G/130/S,TRAPPIST-1e,37,FALSE,0,0,0,0,0,Ianya Peckers,TRUE,868,F,130,S,1
0869_01,Earth,FALSE,F/164/S,TRAPPIST-1e,55,FALSE,280,0,444,0,0,Hilley Sweene,FALSE,869,F,164,S,1
0870_01,Earth,FALSE,G/126/P,TRAPPIST-1e,27,FALSE,112,473,0,92,0,Dessie Maynardner,FALSE,870,F,126,S,1
0871_01,Earth,FALSE,A/10/S,TRAPPIST-1e,20,FALSE,2,4754,0,246,31,Polar Geneltic,TRUE,871,F,10,S,1
0873_01,Earth,FALSE,F/180/P,TRAPPIST-1e,16,FALSE,313.5,0,32,2529,92,Garyan Franton,FALSE,873,F,180,S,1
0874_01,Earth,FALSE,F/165/S,TRAPPIST-1e,19,FALSE,0,162,540,0,0,Breney Briggston,FALSE,874,F,165,S,1
0875_01,Earth,FALSE,G/131/S,TRAPPIST-1e,38,FALSE,0,0,0,0,0,,FALSE,875,F,131,S,1
0876_01,Earth,FALSE,F/166/S,TRAPPIST-1e,35,FALSE,12,687,46,2,0,Teryla Leodger,FALSE,876,F,166,S,1
0877_01,Earth,TRUE,C/30/P,TRAPPIST-1e,33,FALSE,0,0,0,0,0,Hallus Covetive,TRUE,877,F,30,S,1
0878_01,Earth,FALSE,D/31/S,TRAPPIST-1e,37,FALSE,381,0,3,447,0,Sceres Bancy,FALSE,878,F,31,S,1
0879_01,Earth,FALSE,,TRAPPIST-1e,46,FALSE,784,0,0,0,4,Therta Lanks,FALSE,879,F,,S,1
0881_01,Earth,FALSE,D/32/S,TRAPPIST-1e,41,FALSE,3103,3,0,31,26,Gollux Reedall,FALSE,881,F,32,S,1
0883_01,Earth,FALSE,G/127/P,TRAPPIST-1e,13,FALSE,875,5,10,18,0,Elson Malliamsey,FALSE,883,F,127,S,1
0885_01,Earth,TRUE,G/133/S,TRAPPIST-1e,31,FALSE,0,0,0,0,0,Chelsa Pittson,FALSE,885,F,133,S,2
0885_02,Earth,TRUE,G/133/S,TRAPPIST-1e,52,FALSE,0,0,0,0,0,Velyne Pittson,TRUE,885,F,133,S,2
0889_01,Earth,FALSE,C/32/P,TRAPPIST-1e,48,FALSE,0,0,0,0,0,Marfak Polksy,FALSE,889,F,32,S,2
0889_02,Earth,FALSE,C/32/P,TRAPPIST-1e,27,FALSE,1,12804,0,10,52,Izaron Polksy,TRUE,889,F,32,S,2
0890_01,Earth,FALSE,F/184/P,TRAPPIST-1e,16,FALSE,172,402,338,9,0,,FALSE,890,F,184,S,1
0893_01,Earth,TRUE,G/129/P,TRAPPIST-1e,32,FALSE,0,0,0,0,0,Rica Barris,TRUE,893,F,129,S,1
0898_01,Earth,TRUE,G/134/S,TRAPPIST-1e,25,FALSE,0,0,0,0,0,Jilla Alldson,FALSE,898,F,134,S,1
0899_01,Earth,FALSE,F/187/P,TRAPPIST-1e,26,FALSE,0,0,716,0,1,Evane Warrishales,TRUE,899,F,187,S,2
0899_02,Earth,TRUE,G/130/P,TRAPPIST-1e,44,FALSE,0,0,0,0,0,Allene Warrishales,FALSE,899,F,130,S,2
0901_01,Earth,FALSE,F/167/S,TRAPPIST-1e,32,FALSE,47,0,2552,0,0,Grake Porki,TRUE,901,F,167,S,1
0902_01,Earth,FALSE,F/188/P,TRAPPIST-1e,18,FALSE,200,124,0,413,0,Duana Jacostaney,TRUE,902,F,188,S,1
0903_01,Earth,TRUE,G/135/S,TRAPPIST-1e,23,FALSE,0,0,0,0,0,Nelley Rushorney,FALSE,903,F,135,S,1
0904_01,Earth,FALSE,C/33/P,TRAPPIST-1e,44,FALSE,0,2792,0,148,1043,Wein Alcemblery,FALSE,904,F,33,S,1
0905_01,Earth,FALSE,D/38/P,TRAPPIST-1e,29,FALSE,4,0,421,435,19,Gicks Kin,FALSE,905,F,38,S,1
0906_01,Earth,FALSE,F/168/S,TRAPPIST-1e,19,FALSE,0,388,469,230,0,Gwenda Hinetthews,TRUE,906,F,168,S,1
0907_01,Earth,FALSE,B/34/P,TRAPPIST-1e,41,FALSE,0,5738,7,9038,28,Achah Cassiding,FALSE,907,F,34,S,2
0907_02,Earth,FALSE,B/34/P,TRAPPIST-1e,28,FALSE,0,1736,197,145,634,Marinon Cassiding,FALSE,907,F,34,S,2
0910_01,Earth,TRUE,G/137/S,TRAPPIST-1e,19,FALSE,0,0,0,0,0,Violey Burryerson,TRUE,910,F,137,S,1
0911_01,Earth,FALSE,F/189/P,TRAPPIST-1e,32,FALSE,2492,0,197,136,4,Angars Blate,FALSE,911,F,189,S,2
0911_02,Earth,FALSE,F/189/P,TRAPPIST-1e,74,FALSE,853,0,543,31,0,Froops Blate,TRUE,911,F,189,S,2
0912_01,Earth,FALSE,B/37/S,TRAPPIST-1e,31,FALSE,0,7461,0,369,450,Dyonon Imprank,TRUE,912,F,37,S,1
0913_01,Earth,FALSE,E/51/P,TRAPPIST-1e,38,FALSE,0,172,0,5907,34,Shail Parymider,FALSE,913,F,51,S,1
0915_01,Earth,FALSE,G/138/S,TRAPPIST-1e,20,FALSE,157,0,0,544,3,Jerrye Leodger,FALSE,915,F,138,S,1
0918_01,Earth,FALSE,E/66/S,TRAPPIST-1e,24,FALSE,47,0,10,139,1406,Caseye Fuenterson,FALSE,918,F,66,S,1
0919_01,Earth,FALSE,F/190/P,TRAPPIST-1e,26,FALSE,18,84,93,886,289,Hery Kimons,FALSE,919,F,190,S,1
0921_01,Earth,TRUE,G/139/S,TRAPPIST-1e,44,FALSE,0,0,0,0,0,Gracy Vinston,FALSE,921,F,139,S,1
0922_01,Earth,TRUE,B/35/P,TRAPPIST-1e,33,FALSE,0,0,0,0,0,Shaiam Obedaming,TRUE,922,F,35,S,2
0922_02,Earth,FALSE,B/35/P,TRAPPIST-1e,31,FALSE,0,1095,0,169,1226,Achyon Obedaming,FALSE,922,F,35,S,2
0923_01,Earth,FALSE,C/38/S,TRAPPIST-1e,27,FALSE,0,7767,0,15,2453,Hadaron Stiviorad,TRUE,923,F,38,S,2
0923_02,Earth,TRUE,B/38/S,TRAPPIST-1e,22,FALSE,0,0,0,0,0,Alpha Stiviorad,TRUE,923,F,38,S,2
0924_01,Earth,FALSE,E/67/S,TRAPPIST-1e,33,FALSE,13,0,984,0,0,Jona Chaellerty,FALSE,924,F,67,S,1
0925_01,Earth,FALSE,F/191/P,TRAPPIST-1e,34,FALSE,379,0,1626,0,0,Skix Kraie,FALSE,925,F,191,S,3
0925_02,Earth,TRUE,F/191/P,TRAPPIST-1e,11,FALSE,0,0,0,0,0,Varkes Kraie,TRUE,925,F,191,S,3
0925_03,Earth,TRUE,F/191/P,TRAPPIST-1e,41,FALSE,0,0,0,0,0,Almone Kraie,TRUE,925,F,191,S,3
0926_01,Earth,FALSE,B/39/S,TRAPPIST-1e,30,FALSE,0,7992,0,507,25,Minchib Asticit,TRUE,926,F,39,S,2
0926_02,Earth,FALSE,B/39/S,TRAPPIST-1e,30,FALSE,0,760,234,2761,81,Alkeson Asticit,FALSE,926,F,39,S,2
0927_01,Earth,FALSE,G/140/S,TRAPPIST-1e,25,FALSE,0,402,699,43,22,Emmax Avisnydes,FALSE,927,F,140,S,1
0928_01,Earth,TRUE,G/133/P,TRAPPIST-1e,31,FALSE,0,0,0,0,0,Elene Ryanglasey,TRUE,928,F,133,S,1
0930_01,Earth,FALSE,F/192/P,TRAPPIST-1e,38,FALSE,646,0,0,135,260,Arlie Sweett,FALSE,930,F,192,S,2
0930_02,Earth,TRUE,G/134/P,TRAPPIST-1e,15,FALSE,0,0,0,0,0,Elanie Sweett,TRUE,930,F,134,S,2
0931_01,Earth,FALSE,F/193/P,TRAPPIST-1e,19,FALSE,0,402,115,126,491,Therie Flynnis,TRUE,931,F,193,S,1
0932_01,Earth,TRUE,,TRAPPIST-1e,29,FALSE,0,0,0,0,0,Boats Pette,TRUE,932,F,,S,1
0933_01,Earth,FALSE,C/35/P,TRAPPIST-1e,30,FALSE,14,12045,0,2121,0,,TRUE,933,F,35,S,2
0933_02,Earth,FALSE,C/35/P,TRAPPIST-1e,29,FALSE,0,1127,0,1867,1070,Astorux Fawnsive,FALSE,933,F,35,S,2
0935_01,Earth,FALSE,F/194/P,TRAPPIST-1e,36,FALSE,0,11,0,18,872,Terly Rocknight,FALSE,935,F,194,S,1
0938_01,Earth,FALSE,F/172/S,TRAPPIST-1e,24,FALSE,174,0,0,630,0,Earlie Solinez,FALSE,938,F,172,S,3
0938_02,Earth,FALSE,E/68/S,TRAPPIST-1e,30,FALSE,0,0,871,0,0,Walles Solinez,TRUE,938,F,68,S,3
0938_03,Earth,FALSE,G/143/S,TRAPPIST-1e,0,FALSE,0,0,0,0,0,Tiney Solinez,TRUE,938,F,143,S,3
0939_01,Earth,TRUE,G/135/P,TRAPPIST-1e,15,FALSE,0,0,0,0,0,Eulah Peter,TRUE,939,F,135,S,1
0940_01,Earth,FALSE,G/136/P,TRAPPIST-1e,38,FALSE,55,741,0,0,13,Armen Byerton,TRUE,940,F,136,S,1
0941_01,Earth,FALSE,F/195/P,TRAPPIST-1e,13,FALSE,0,7,0,1175,0,Carita Steeletters,FALSE,941,F,195,S,1
0942_01,Earth,FALSE,F/196/P,TRAPPIST-1e,18,FALSE,594,0,555,0,0,Triple Vloaf,FALSE,942,F,196,S,1
0944_01,Earth,FALSE,G/137/P,TRAPPIST-1e,16,FALSE,891,0,831,0,0,Hilley Weaverays,FALSE,944,F,137,S,2
0944_02,Earth,FALSE,G/137/P,TRAPPIST-1e,8,FALSE,0,0,0,0,0,Terrie Weaverays,FALSE,944,F,137,S,2
0946_01,Earth,FALSE,F/198/P,TRAPPIST-1e,19,FALSE,72,5,0,342,188,Verly Emenez,TRUE,946,F,198,S,1
0947_01,Earth,FALSE,G/138/P,TRAPPIST-1e,26,FALSE,0,474,0,0,201,Lyny Frandriquez,FALSE,947,F,138,S,1
0949_01,Earth,TRUE,G/140/P,TRAPPIST-1e,15,FALSE,0,0,0,0,0,Benny Johnsby,TRUE,949,F,140,S,1
0951_01,Earth,TRUE,G/144/S,TRAPPIST-1e,38,FALSE,0,0,0,0,0,Done Lunapperts,TRUE,951,F,144,S,1
0952_01,Earth,FALSE,F/175/S,TRAPPIST-1e,45,FALSE,877,0,1383,0,0,Grios Colle,FALSE,952,F,175,S,1
0953_01,Earth,FALSE,F/199/P,TRAPPIST-1e,48,FALSE,0,306,3,230,359,Erice Potters,FALSE,953,F,199,S,1
0955_01,Earth,TRUE,G/145/S,TRAPPIST-1e,17,FALSE,0,0,0,0,0,Glena Smalloney,FALSE,955,F,145,S,1
0956_01,Earth,FALSE,E/70/S,TRAPPIST-1e,28,FALSE,0,631,0,5,0,Jimen Bartez,TRUE,956,F,70,S,1
0957_01,Earth,TRUE,F/201/P,TRAPPIST-1e,41,FALSE,0,0,0,0,0,Waffs Hapie,TRUE,957,F,201,S,1
0960_01,Earth,FALSE,E/72/S,TRAPPIST-1e,19,FALSE,3,0,197,0,788,Lorian Youngrayes,FALSE,960,F,72,S,1
0961_01,Earth,FALSE,G/141/P,TRAPPIST-1e,14,FALSE,0,885,8,0,0,Gailia Lewinez,TRUE,961,F,141,S,1
0964_01,Earth,TRUE,B/36/P,TRAPPIST-1e,21,FALSE,0,0,0,0,0,Alderak Platch,TRUE,964,F,36,S,2
0964_02,Earth,TRUE,B/36/P,TRAPPIST-1e,48,FALSE,0,0,0,0,0,Weidus Platch,TRUE,964,F,36,S,2
0965_01,Earth,FALSE,F/178/S,TRAPPIST-1e,19,FALSE,631,0,834,304,0,Wacks Depie,FALSE,965,F,178,S,1
0966_01,Earth,FALSE,F/179/S,TRAPPIST-1e,29,FALSE,1377,0,0,167,0,Duana Fulloydez,FALSE,966,F,179,S,1
0968_01,Earth,FALSE,E/53/P,TRAPPIST-1e,20,FALSE,792,0,0,0,0,Tyrona Figuez,FALSE,968,F,53,S,1
0969_01,Earth,TRUE,F/202/P,TRAPPIST-1e,44,FALSE,0,0,0,0,0,Lar Emone,TRUE,969,F,202,S,1
0970_01,Earth,TRUE,G/142/P,TRAPPIST-1e,19,FALSE,0,0,0,0,0,Tamie Blace,TRUE,970,F,142,S,1
0971_01,Earth,TRUE,G/143/P,TRAPPIST-1e,64,FALSE,0,0,0,0,0,,FALSE,971,F,143,S,1
0972_01,Earth,FALSE,E/54/P,TRAPPIST-1e,21,FALSE,0,314,323,1026,6,Glendy Humphreyes,FALSE,972,F,54,S,1
0975_01,Earth,FALSE,E/56/P,TRAPPIST-1e,32,FALSE,58,317,448,3,0,Allena Hoppernardy,TRUE,975,F,56,S,1
0976_01,Earth,TRUE,G/146/S,TRAPPIST-1e,20,FALSE,0,0,0,0,0,Tonyn Sweeton,FALSE,976,F,146,S,1
0978_01,Earth,FALSE,F/203/P,TRAPPIST-1e,24,FALSE,313.5,32,8,0,0,Lesley Coxterez,FALSE,978,F,203,S,1
0979_01,Earth,FALSE,B/40/S,TRAPPIST-1e,44,FALSE,0,0,0,0,0,Gimph Fushausive,TRUE,979,F,40,S,1
0982_01,Earth,TRUE,G/145/P,TRAPPIST-1e,57,FALSE,0,0,0,0,0,Eriky Hewson,TRUE,982,F,145,S,2
0982_02,Earth,FALSE,G/145/P,TRAPPIST-1e,51,FALSE,313.5,402,4,0,0,Joyton Hewson,FALSE,982,F,145,S,2
0983_01,Earth,TRUE,G/149/S,TRAPPIST-1e,34,FALSE,0,0,0,0,0,Teremy Wiggs,TRUE,983,F,149,S,1
0984_01,Earth,FALSE,G/150/S,TRAPPIST-1e,45,FALSE,0,1,13,0,873,Wen Woodwin,FALSE,984,F,150,S,8
0984_02,Earth,FALSE,F/182/S,TRAPPIST-1e,24,FALSE,0,0,718,0,0,,FALSE,984,F,182,S,8
0984_03,Earth,FALSE,G/150/S,TRAPPIST-1e,23,FALSE,0,0,490,0,319,Morrie Sweekstarks,FALSE,984,F,150,S,8
0984_04,Earth,TRUE,G/150/S,TRAPPIST-1e,30,FALSE,0,0,0,0,0,Lyde Sweekstarks,TRUE,984,F,150,S,8
0984_05,Earth,FALSE,F/182/S,TRAPPIST-1e,20,FALSE,0,11,0,136,1088,Greggy Sweekstarks,FALSE,984,F,182,S,8
0984_06,Earth,TRUE,G/150/S,TRAPPIST-1e,22,FALSE,0,0,0,0,0,Walley Sweekstarks,TRUE,984,F,150,S,8
0984_07,Earth,TRUE,G/150/S,TRAPPIST-1e,27,FALSE,0,0,0,0,0,Shery Flemaney,FALSE,984,F,150,S,8
0984_08,Earth,TRUE,G/150/S,TRAPPIST-1e,71,FALSE,0,0,0,0,0,Alancy Flemaney,TRUE,984,F,150,S,8
0985_01,Earth,FALSE,E/57/P,TRAPPIST-1e,18,FALSE,6,0,197,12,704,Dory Reyerson,TRUE,985,F,57,S,1
0987_01,Earth,FALSE,F/204/P,TRAPPIST-1e,16,FALSE,3,0,35,150,478,Fayen Norrison,FALSE,987,F,204,S,1
0988_01,Earth,FALSE,G/151/S,TRAPPIST-1e,28,FALSE,0,3,906,0,0,Lyne Bartez,FALSE,988,F,151,S,2
0988_02,Earth,FALSE,E/73/S,TRAPPIST-1e,36,FALSE,1,784,0,55,149,Jeresa Bartez,TRUE,988,F,73,S,2
0989_01,Earth,FALSE,G/146/P,TRAPPIST-1e,6,FALSE,0,0,0,0,0,Kayd Moranthons,FALSE,989,F,146,S,1
0990_01,Earth,FALSE,F/183/S,TRAPPIST-1e,26,FALSE,0,541,46,4,96,Tonia Cochrisons,FALSE,990,F,183,S,1
0991_01,Earth,TRUE,G/152/S,TRAPPIST-1e,27,FALSE,0,0,0,0,0,Bethew Acobsond,FALSE,991,F,152,S,1
0992_01,Earth,FALSE,D/35/S,TRAPPIST-1e,49,FALSE,31,2727,0,184,135,Zino Kiling,TRUE,992,F,35,S,6
0992_02,Earth,FALSE,D/35/S,TRAPPIST-1e,29,FALSE,387,942,0,9927,1341,Tareson Kiling,FALSE,992,F,35,S,6
0992_03,Earth,FALSE,D/35/S,TRAPPIST-1e,46,FALSE,1192,1736,17,21,0,Matan Herpumble,TRUE,992,F,35,S,6
0992_04,Earth,FALSE,,TRAPPIST-1e,35,FALSE,8030,300,0,0,1436,Naosa Herpumble,FALSE,992,F,,S,6
0992_05,Earth,TRUE,D/35/S,TRAPPIST-1e,17,FALSE,0,0,0,0,0,Sinon Kiling,TRUE,992,F,35,S,6
0992_06,Earth,FALSE,D/35/S,TRAPPIST-1e,37,FALSE,4301,791,0,1748,91,Weidus Kiling,FALSE,992,F,35,S,6
0993_01,Earth,FALSE,F/184/S,TRAPPIST-1e,24,FALSE,252,0,0,449,0,Juanie Miltongson,FALSE,993,F,184,S,1
0994_01,Earth,TRUE,G/153/S,TRAPPIST-1e,47,FALSE,0,0,0,0,0,Ellene Wartyson,FALSE,994,F,153,S,2
0994_02,Earth,FALSE,F/185/S,TRAPPIST-1e,26,FALSE,621,1,98,11,135,Dell Wartyson,FALSE,994,F,185,S,2
0995_01,Earth,TRUE,C/36/P,TRAPPIST-1e,46,FALSE,0,0,0,0,0,Chabik Barmant,TRUE,995,F,36,S,1
0997_01,Earth,FALSE,F/186/S,TRAPPIST-1e,27,FALSE,253,0,880,22,2,Berios Shpie,FALSE,997,F,186,S,1
0998_01,Earth,FALSE,C/37/P,TRAPPIST-1e,56,FALSE,0,7447,0,253,35,Muonin Suptibler,TRUE,998,F,37,S,1
1000_01,Earth,FALSE,D/39/P,TRAPPIST-1e,18,FALSE,885,0,32,0,0,Alus Harte,FALSE,1000,F,39,S,1
1001_01,Earth,TRUE,G/154/S,TRAPPIST-1e,15,FALSE,0,0,0,0,0,Nadie Llonovancis,FALSE,1001,F,154,S,1
1002_01,Earth,FALSE,F/187/S,TRAPPIST-1e,3,FALSE,0,0,0,0,0,Caish Leste,TRUE,1002,F,187,S,3
1002_02,Earth,FALSE,F/187/S,TRAPPIST-1e,42,FALSE,1050,0,715,0,3,Bun Leste,FALSE,1002,F,187,S,3
1002_03,Earth,TRUE,F/187/S,TRAPPIST-1e,1,FALSE,0,0,0,0,0,Spuffs Leste,TRUE,1002,F,187,S,3
1004_01,Earth,TRUE,A/11/S,TRAPPIST-1e,56,FALSE,0,0,0,0,0,Aldun Wassird,TRUE,1004,F,11,S,1
1005_01,Earth,FALSE,G/156/S,TRAPPIST-1e,20,FALSE,0,0,4,9,773,Coreee Juartis,FALSE,1005,F,156,S,1
1006_01,Earth,FALSE,E/74/S,TRAPPIST-1e,21,FALSE,0,0,0,0,791,Velyne Summington,FALSE,1006,F,74,S,3
1006_02,Earth,TRUE,E/74/S,TRAPPIST-1e,5,FALSE,0,0,0,0,0,Stany Summington,TRUE,1006,F,74,S,3
1006_03,Earth,FALSE,,TRAPPIST-1e,12,FALSE,0,0,0,0,0,Stenny Summington,TRUE,1006,F,,S,3
1008_01,Earth,TRUE,C/39/S,TRAPPIST-1e,39,FALSE,0,0,0,0,0,Wasatz Spistory,TRUE,1008,F,39,S,2
1008_02,Earth,TRUE,C/39/S,TRAPPIST-1e,60,FALSE,0,0,0,0,0,Wimpha Spistory,TRUE,1008,F,39,S,2
1011_01,Earth,FALSE,,TRAPPIST-1e,31,FALSE,1633,4,49,6,0,Camie Prinson,FALSE,1011,F,,S,2
1011_02,Earth,TRUE,G/148/P,TRAPPIST-1e,58,FALSE,0,0,0,0,0,Kaye Prinson,FALSE,1011,F,148,S,2
1012_01,Earth,TRUE,G/149/P,TRAPPIST-1e,19,FALSE,0,0,0,0,0,Valey Hubbarton,TRUE,1012,F,149,S,1
1013_01,Earth,TRUE,G/158/S,TRAPPIST-1e,29,FALSE,0,0,0,0,0,Weslie Farleyatton,FALSE,1013,F,158,S,1
