PassengerId,Cabin,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,GroupId,Num,GroupSize,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,CryoSleep_False,CryoSleep_True,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,VIP_False,VIP_True,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Side_P,Side_S
0846_01,G/125/S,13,0.0,0,0,0,0.0,Tera Simstravery,False,846,125.0,1,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True
0848_01,F/175/P,30,0.0,0,0,0,0.0,Sts Raca,True,848,175.0,2,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False
0848_02,F/175/P,14,0.0,0,0,0,0.0,Monam Raca,True,848,175.0,2,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False
0849_01,B/32/S,27,0.0,0,0,0,0.0,Cellum Oidederval,True,849,32.0,2,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True
0849_02,B/32/S,32,0.0,0,0,0,0.0,Tareson Oidederval,True,849,32.0,2,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True
0850_01,E/62/S,54,0.0,0,0,0,0.0,Koops Nan,True,850,62.0,1,False,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True
0851_01,F/176/P,23,217.0,378,19,1,12.0,Iandy Sarios,False,851,176.0,1,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False
0853_01,A/9/S,38,0.0,0,0,0,0.0,Hamelik Ageurante,True,853,9.0,1,True,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True
0859_01,G/127/S,32,0.0,0,0,0,0.0,Eleaha Lambles,True,859,127.0,1,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True
0860_01,E/48/P,24,34.0,7,320,0,427.0,,False,860,48.0,1,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False
0863_01,G/129/S,36,0.0,0,0,0,0.0,Jone Walkerez,False,863,129.0,3,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True
0863_02,G/129/S,11,0.0,0,0,0,0.0,Lynez Walkerez,False,863,129.0,3,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True
0863_03,G/129/S,6,0.0,0,0,0,0.0,Rald Walkerez,False,863,129.0,3,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True
0865_01,B/35/S,36,0.0,0,0,0,0.0,,True,865,35.0,2,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True
0865_02,B/35/S,22,0.0,0,0,0,0.0,Neutria Sandul,True,865,35.0,2,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True
0867_01,F/163/S,27,2.0,850,18,2,0.0,Ernice Stephendsey,False,867,163.0,1,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True
0868_01,G/130/S,37,0.0,0,0,0,0.0,Ianya Peckers,True,868,130.0,1,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True
0869_01,F/164/S,55,280.0,0,444,0,0.0,Hilley Sweene,False,869,164.0,1,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True
0870_01,G/126/P,27,112.0,473,0,92,0.0,Dessie Maynardner,False,870,126.0,1,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False
0871_01,A/10/S,20,2.0,4754,0,246,31.0,Polar Geneltic,True,871,10.0,1,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True
0873_01,F/180/P,16,313.5,0,32,2529,92.0,Garyan Franton,False,873,180.0,1,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False
0874_01,F/165/S,19,0.0,162,540,0,0.0,Breney Briggston,False,874,165.0,1,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True
0875_01,G/131/S,38,0.0,0,0,0,0.0,,False,875,131.0,1,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True
0876_01,F/166/S,35,12.0,687,46,2,0.0,Teryla Leodger,False,876,166.0,1,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True
0877_01,C/30/P,33,0.0,0,0,0,0.0,Hallus Covetive,True,877,30.0,1,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0878_01,D/31/S,37,381.0,0,3,447,0.0,Sceres Bancy,False,878,31.0,1,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True
0879_01,,46,784.0,0,0,0,4.0,Therta Lanks,False,879,427.0,1,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True
0881_01,D/32/S,41,3103.0,3,0,31,26.0,Gollux Reedall,False,881,32.0,1,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True
0883_01,G/127/P,13,875.0,5,10,18,0.0,Elson Malliamsey,False,883,127.0,1,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False
0885_01,G/133/S,31,0.0,0,0,0,0.0,Chelsa Pittson,False,885,133.0,2,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True
0885_02,G/133/S,52,0.0,0,0,0,0.0,Velyne Pittson,True,885,133.0,2,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True
0889_01,C/32/P,48,0.0,0,0,0,0.0,Marfak Polksy,False,889,32.0,2,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False
0889_02,C/32/P,27,1.0,12804,0,10,52.0,Izaron Polksy,True,889,32.0,2,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0890_01,F/184/P,16,172.0,402,338,9,0.0,,False,890,184.0,1,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False
0893_01,G/129/P,32,0.0,0,0,0,0.0,Rica Barris,True,893,129.0,1,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False
0898_01,G/134/S,25,0.0,0,0,0,0.0,Jilla Alldson,False,898,134.0,1,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True
0899_01,F/187/P,26,0.0,0,716,0,1.0,Evane Warrishales,True,899,187.0,2,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False
0899_02,G/130/P,44,0.0,0,0,0,0.0,Allene Warrishales,False,899,130.0,2,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False
0901_01,F/167/S,32,47.0,0,2552,0,0.0,Grake Porki,True,901,167.0,1,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True
0902_01,F/188/P,18,200.0,124,0,413,0.0,Duana Jacostaney,True,902,188.0,1,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False
0903_01,G/135/S,23,0.0,0,0,0,0.0,Nelley Rushorney,False,903,135.0,1,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True
0904_01,C/33/P,44,0.0,2792,0,148,1043.0,Wein Alcemblery,False,904,33.0,1,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False
0905_01,D/38/P,29,4.0,0,421,435,19.0,Gicks Kin,False,905,38.0,1,False,False,True,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False
0906_01,F/168/S,19,0.0,388,469,230,0.0,Gwenda Hinetthews,True,906,168.0,1,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True
0907_01,B/34/P,41,0.0,5738,7,9038,28.0,Achah Cassiding,False,907,34.0,2,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False
0907_02,B/34/P,28,0.0,1736,197,145,634.0,Marinon Cassiding,False,907,34.0,2,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False
0910_01,G/137/S,19,0.0,0,0,0,0.0,Violey Burryerson,True,910,137.0,1,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True
0911_01,F/189/P,32,2492.0,0,197,136,4.0,Angars Blate,False,911,189.0,2,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False
0911_02,F/189/P,74,853.0,0,543,31,0.0,Froops Blate,True,911,189.0,2,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False
0912_01,B/37/S,31,0.0,7461,0,369,450.0,Dyonon Imprank,True,912,37.0,1,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True
0913_01,E/51/P,38,0.0,172,0,5907,34.0,Shail Parymider,False,913,51.0,1,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0915_01,G/138/S,20,157.0,0,0,544,3.0,Jerrye Leodger,False,915,138.0,1,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True
0918_01,E/66/S,24,47.0,0,10,139,1406.0,Caseye Fuenterson,False,918,66.0,1,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True
0919_01,F/190/P,26,18.0,84,93,886,289.0,Hery Kimons,False,919,190.0,1,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False
0921_01,G/139/S,44,0.0,0,0,0,0.0,Gracy Vinston,False,921,139.0,1,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True
0922_01,B/35/P,33,0.0,0,0,0,0.0,Shaiam Obedaming,True,922,35.0,2,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False
0922_02,B/35/P,31,0.0,1095,0,169,1226.0,Achyon Obedaming,False,922,35.0,2,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False
0923_01,C/38/S,27,0.0,7767,0,15,2453.0,Hadaron Stiviorad,True,923,38.0,2,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True
0923_02,B/38/S,22,0.0,0,0,0,0.0,Alpha Stiviorad,True,923,38.0,2,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True
0924_01,E/67/S,33,13.0,0,984,0,0.0,Jona Chaellerty,False,924,67.0,1,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True
0925_01,F/191/P,34,379.0,0,1626,0,0.0,Skix Kraie,False,925,191.0,3,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False
0925_02,F/191/P,11,0.0,0,0,0,0.0,Varkes Kraie,True,925,191.0,3,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False
0925_03,F/191/P,41,0.0,0,0,0,0.0,Almone Kraie,True,925,191.0,3,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False
0926_01,B/39/S,30,0.0,7992,0,507,25.0,Minchib Asticit,True,926,39.0,2,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True
0926_02,B/39/S,30,0.0,760,234,2761,81.0,Alkeson Asticit,False,926,39.0,2,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True
0927_01,G/140/S,25,0.0,402,699,43,22.0,Emmax Avisnydes,False,927,140.0,1,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True
0928_01,G/133/P,31,0.0,0,0,0,0.0,Elene Ryanglasey,True,928,133.0,1,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False
0930_01,F/192/P,38,646.0,0,0,135,260.0,Arlie Sweett,False,930,192.0,2,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False
0930_02,G/134/P,15,0.0,0,0,0,0.0,Elanie Sweett,True,930,134.0,2,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False
0931_01,F/193/P,19,0.0,402,115,126,491.0,Therie Flynnis,True,931,193.0,1,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False
0932_01,,29,0.0,0,0,0,0.0,Boats Pette,True,932,427.0,1,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True
0933_01,C/35/P,30,14.0,12045,0,2121,0.0,,True,933,35.0,2,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False
0933_02,C/35/P,29,0.0,1127,0,1867,1070.0,Astorux Fawnsive,False,933,35.0,2,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False
0935_01,F/194/P,36,0.0,11,0,18,872.0,Terly Rocknight,False,935,194.0,1,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False
0938_01,F/172/S,24,174.0,0,0,630,0.0,Earlie Solinez,False,938,172.0,3,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True
0938_02,E/68/S,30,0.0,0,871,0,0.0,Walles Solinez,True,938,68.0,3,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True
0938_03,G/143/S,0,0.0,0,0,0,0.0,Tiney Solinez,True,938,143.0,3,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True
0939_01,G/135/P,15,0.0,0,0,0,0.0,Eulah Peter,True,939,135.0,1,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False
0940_01,G/136/P,38,55.0,741,0,0,13.0,Armen Byerton,True,940,136.0,1,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False
0941_01,F/195/P,13,0.0,7,0,1175,0.0,Carita Steeletters,False,941,195.0,1,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False
0942_01,F/196/P,18,594.0,0,555,0,0.0,Triple Vloaf,False,942,196.0,1,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False
0944_01,G/137/P,16,891.0,0,831,0,0.0,Hilley Weaverays,False,944,137.0,2,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False
0944_02,G/137/P,8,0.0,0,0,0,0.0,Terrie Weaverays,False,944,137.0,2,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False
0946_01,F/198/P,19,72.0,5,0,342,188.0,Verly Emenez,True,946,198.0,1,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False
0947_01,G/138/P,26,0.0,474,0,0,201.0,Lyny Frandriquez,False,947,138.0,1,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False
0949_01,G/140/P,15,0.0,0,0,0,0.0,Benny Johnsby,True,949,140.0,1,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False
0951_01,G/144/S,38,0.0,0,0,0,0.0,Done Lunapperts,True,951,144.0,1,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True
0952_01,F/175/S,45,877.0,0,1383,0,0.0,Grios Colle,False,952,175.0,1,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True
0953_01,F/199/P,48,0.0,306,3,230,359.0,Erice Potters,False,953,199.0,1,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False
0955_01,G/145/S,17,0.0,0,0,0,0.0,Glena Smalloney,False,955,145.0,1,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True
0956_01,E/70/S,28,0.0,631,0,5,0.0,Jimen Bartez,True,956,70.0,1,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True
0957_01,F/201/P,41,0.0,0,0,0,0.0,Waffs Hapie,True,957,201.0,1,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False
0960_01,E/72/S,19,3.0,0,197,0,788.0,Lorian Youngrayes,False,960,72.0,1,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True
0961_01,G/141/P,14,0.0,885,8,0,0.0,Gailia Lewinez,True,961,141.0,1,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False
0964_01,B/36/P,21,0.0,0,0,0,0.0,Alderak Platch,True,964,36.0,2,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False
0964_02,B/36/P,48,0.0,0,0,0,0.0,Weidus Platch,True,964,36.0,2,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False
0965_01,F/178/S,19,631.0,0,834,304,0.0,Wacks Depie,False,965,178.0,1,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True
0966_01,F/179/S,29,1377.0,0,0,167,0.0,Duana Fulloydez,False,966,179.0,1,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True
0968_01,E/53/P,20,792.0,0,0,0,0.0,Tyrona Figuez,False,968,53.0,1,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False
0969_01,F/202/P,44,0.0,0,0,0,0.0,Lar Emone,True,969,202.0,1,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False
0970_01,G/142/P,19,0.0,0,0,0,0.0,Tamie Blace,True,970,142.0,1,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False
0971_01,G/143/P,64,0.0,0,0,0,0.0,,False,971,143.0,1,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False
0972_01,E/54/P,21,0.0,314,323,1026,6.0,Glendy Humphreyes,False,972,54.0,1,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False
0975_01,E/56/P,32,58.0,317,448,3,0.0,Allena Hoppernardy,True,975,56.0,1,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0976_01,G/146/S,20,0.0,0,0,0,0.0,Tonyn Sweeton,False,976,146.0,1,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True
0978_01,F/203/P,24,313.5,32,8,0,0.0,Lesley Coxterez,False,978,203.0,1,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False
0979_01,B/40/S,44,0.0,0,0,0,0.0,Gimph Fushausive,True,979,40.0,1,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True
0982_01,G/145/P,57,0.0,0,0,0,0.0,Eriky Hewson,True,982,145.0,2,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False
0982_02,G/145/P,51,313.5,402,4,0,0.0,Joyton Hewson,False,982,145.0,2,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False
0983_01,G/149/S,34,0.0,0,0,0,0.0,Teremy Wiggs,True,983,149.0,1,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True
0984_01,G/150/S,45,0.0,1,13,0,873.0,Wen Woodwin,False,984,150.0,8,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True
0984_02,F/182/S,24,0.0,0,718,0,0.0,,False,984,182.0,8,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True
0984_03,G/150/S,23,0.0,0,490,0,319.0,Morrie Sweekstarks,False,984,150.0,8,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True
0984_04,G/150/S,30,0.0,0,0,0,0.0,Lyde Sweekstarks,True,984,150.0,8,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True
0984_05,F/182/S,20,0.0,11,0,136,1088.0,Greggy Sweekstarks,False,984,182.0,8,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True
0984_06,G/150/S,22,0.0,0,0,0,0.0,Walley Sweekstarks,True,984,150.0,8,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True
0984_07,G/150/S,27,0.0,0,0,0,0.0,Shery Flemaney,False,984,150.0,8,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True
0984_08,G/150/S,71,0.0,0,0,0,0.0,Alancy Flemaney,True,984,150.0,8,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True
0985_01,E/57/P,18,6.0,0,197,12,704.0,Dory Reyerson,True,985,57.0,1,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0987_01,F/204/P,16,3.0,0,35,150,478.0,Fayen Norrison,False,987,204.0,1,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False
0988_01,G/151/S,28,0.0,3,906,0,0.0,Lyne Bartez,False,988,151.0,2,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True
0988_02,E/73/S,36,1.0,784,0,55,149.0,Jeresa Bartez,True,988,73.0,2,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True
0989_01,G/146/P,6,0.0,0,0,0,0.0,Kayd Moranthons,False,989,146.0,1,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False
0990_01,F/183/S,26,0.0,541,46,4,96.0,Tonia Cochrisons,False,990,183.0,1,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True
0991_01,G/152/S,27,0.0,0,0,0,0.0,Bethew Acobsond,False,991,152.0,1,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True
0992_01,D/35/S,49,31.0,2727,0,184,135.0,Zino Kiling,True,992,35.0,6,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True
0992_02,D/35/S,29,387.0,942,0,9927,1341.0,Tareson Kiling,False,992,35.0,6,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True
0992_03,D/35/S,46,1192.0,1736,17,21,0.0,Matan Herpumble,True,992,35.0,6,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
0992_04,,35,8030.0,300,0,0,1436.0,Naosa Herpumble,False,992,427.0,6,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
0992_05,D/35/S,17,0.0,0,0,0,0.0,Sinon Kiling,True,992,35.0,6,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
0992_06,D/35/S,37,4301.0,791,0,1748,91.0,Weidus Kiling,False,992,35.0,6,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
0993_01,F/184/S,24,252.0,0,0,449,0.0,Juanie Miltongson,False,993,184.0,1,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True
0994_01,G/153/S,47,0.0,0,0,0,0.0,Ellene Wartyson,False,994,153.0,2,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True
0994_02,F/185/S,26,621.0,1,98,11,135.0,Dell Wartyson,False,994,185.0,2,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True
0995_01,C/36/P,46,0.0,0,0,0,0.0,Chabik Barmant,True,995,36.0,1,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0997_01,F/186/S,27,253.0,0,880,22,2.0,Berios Shpie,False,997,186.0,1,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True
0998_01,C/37/P,56,0.0,7447,0,253,35.0,Muonin Suptibler,True,998,37.0,1,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False
1000_01,D/39/P,18,885.0,0,32,0,0.0,Alus Harte,False,1000,39.0,1,False,False,True,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False
1001_01,G/154/S,15,0.0,0,0,0,0.0,Nadie Llonovancis,False,1001,154.0,1,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True
1002_01,F/187/S,3,0.0,0,0,0,0.0,Caish Leste,True,1002,187.0,3,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True
1002_02,F/187/S,42,1050.0,0,715,0,3.0,Bun Leste,False,1002,187.0,3,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True
1002_03,F/187/S,1,0.0,0,0,0,0.0,Spuffs Leste,True,1002,187.0,3,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True
1004_01,A/11/S,56,0.0,0,0,0,0.0,Aldun Wassird,True,1004,11.0,1,False,True,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True
1005_01,G/156/S,20,0.0,0,4,9,773.0,Coreee Juartis,False,1005,156.0,1,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True
1006_01,E/74/S,21,0.0,0,0,0,791.0,Velyne Summington,False,1006,74.0,3,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True
1006_02,E/74/S,5,0.0,0,0,0,0.0,Stany Summington,True,1006,74.0,3,True,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True
1006_03,,12,0.0,0,0,0,0.0,Stenny Summington,True,1006,427.0,3,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True
1008_01,C/39/S,39,0.0,0,0,0,0.0,Wasatz Spistory,True,1008,39.0,2,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True
1008_02,C/39/S,60,0.0,0,0,0,0.0,Wimpha Spistory,True,1008,39.0,2,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True
1011_01,,31,1633.0,4,49,6,0.0,Camie Prinson,False,1011,427.0,2,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True
1011_02,G/148/P,58,0.0,0,0,0,0.0,Kaye Prinson,False,1011,148.0,2,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False
1012_01,G/149/P,19,0.0,0,0,0,0.0,Valey Hubbarton,True,1012,149.0,1,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False
1013_01,G/158/S,29,0.0,0,0,0,0.0,Weslie Farleyatton,False,1013,158.0,1,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True
1014_01,F/207/P,19,0.0,0,0,0,0.0,Ranuts Frasp,True,1014,207.0,1,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False
1015_01,F/189/S,44,0.0,131,267,554,0.0,Wilmay Antoshipson,False,1015,189.0,1,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True
1017_01,F/190/S,20,0.0,15,122,1125,0.0,Joya Blanglison,False,1017,190.0,1,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True
1018_01,G/150/P,18,0.0,0,0,0,0.0,Elaney Webstephrey,True,1018,150.0,1,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False
1019_01,F/191/S,36,1.0,1410,0,1,0.0,Melia Wilderssen,True,1019,191.0,1,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True
1020_01,F/208/P,25,0.0,0,0,0,0.0,Appers Wala,True,1020,208.0,1,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False
