PassengerId,Cabin,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,GroupId,Num,GroupSize,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,CryoSleep_False,CryoSleep_True,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,VIP_False,VIP_True,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Side_P,Side_S
1841_01,F/365/P,55.0,1104.0,0.0,0.0,0.0,0.0,Ivaney Flynney,False,1841,365.0,1,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False
1843_01,E/112/P,46.0,2249.0,153.0,137.0,230.0,194.0,Saxinon Unaasor,False,1843,112.0,1,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False
1844_01,F/355/S,38.0,0.0,0.0,0.0,0.0,1381.0,Andan Stannondez,False,1844,355.0,3,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True
1844_02,G/289/S,2.0,0.0,0.0,0.0,0.0,0.0,Garley Stannondez,True,1844,289.0,3,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True
1844_03,G/289/S,3.0,0.0,0.0,0.0,0.0,0.0,Winia Stannondez,True,1844,289.0,3,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True
1846_01,F/366/P,20.0,0.0,0.0,0.0,788.0,16.0,Elicia Mejiamsey,False,1846,366.0,1,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False
1847_01,G/290/S,65.0,5.0,317.0,197.0,0.0,123.0,Jaimez Tuckers,False,1847,290.0,1,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True
1848_01,G/291/S,27.0,181.0,0.0,2.0,0.0,663.0,Hellia Gilleranks,False,1848,291.0,1,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True
1849_01,F/367/P,25.0,113.0,0.0,0.0,1282.0,0.0,Antone Sellentry,False,1849,367.0,1,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False
1850_01,F/356/S,54.0,0.0,316.0,257.0,0.0,0.0,Troya Schwardson,False,1850,356.0,2,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True
1850_02,F/356/S,25.0,0.0,0.0,1.0,735.0,25.0,Leene Schwardson,False,1850,356.0,2,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True
1853_01,G/302/P,14.0,0.0,0.0,0.0,0.0,0.0,Annez Webstenson,True,1853,302.0,1,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False
1854_01,A/22/S,53.0,0.0,13527.0,0.0,0.0,771.0,Gorab Unprive,True,1854,22.0,1,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True
1855_01,G/303/P,0.0,0.0,0.0,0.0,0.0,0.0,Ellena Jenson,True,1855,303.0,2,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False
1855_02,E/113/P,39.0,0.0,43.0,864.0,0.0,85.0,Mabela Jenson,False,1855,113.0,2,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False
1856_01,F/368/P,22.0,8.0,710.0,0.0,27.0,0.0,Adriet Combson,True,1856,368.0,1,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False
1857_01,D/63/S,31.0,120.0,0.0,657.0,52.0,0.0,Pios Emone,False,1857,63.0,1,False,False,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
1859_01,F/357/S,24.0,0.0,0.0,0.0,0.0,0.0,Slix Seen,True,1859,357.0,1,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True
1860_01,A/13/P,35.0,0.0,1.0,0.0,0.0,3156.0,Caiah Headfair,False,1860,13.0,2,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False
1860_02,A/13/P,35.0,95.0,3441.0,0.0,391.0,318.0,Krazet Headfair,False,1860,13.0,2,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False
1861_01,F/358/S,32.0,0.0,0.0,0.0,0.0,0.0,Choney Clake,True,1861,358.0,2,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True
1861_02,F/358/S,61.0,953.0,415.0,974.0,0.0,133.0,Apix Clake,False,1861,358.0,2,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True
1863_01,F/370/P,58.0,14.0,0.0,1081.0,0.0,0.0,Bony Handertiz,True,1863,370.0,1,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False
1864_01,D/64/S,26.0,1752.0,22.0,0.0,4.0,254.5,Hone Erflé,False,1864,64.0,1,False,False,True,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True
1865_01,G/292/S,4.0,0.0,0.0,0.0,0.0,0.0,Elanda Roses,False,1865,292.0,6,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True
1865_02,G/292/S,1.0,0.0,0.0,0.0,0.0,0.0,Dandra Roses,False,1865,292.0,6,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True
1865_03,G/292/S,8.0,0.0,0.0,0.0,0.0,0.0,Idary Owery,True,1865,292.0,6,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True
1865_04,G/292/S,7.0,0.0,0.0,0.0,0.0,254.5,,False,1865,292.0,6,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True
1865_05,G/292/S,25.0,0.0,60.0,0.0,646.0,1115.0,Terly Roses,False,1865,292.0,6,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True
1865_06,G/292/S,6.0,0.0,0.0,0.0,0.0,0.0,Racyle Roses,False,1865,292.0,6,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True
1866_01,F/371/P,29.0,0.0,0.0,0.0,0.0,865.0,Billey Wolffy,False,1866,371.0,1,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False
1868_01,F/372/P,64.0,0.0,0.0,0.0,0.0,0.0,Sug Fincy,True,1868,372.0,1,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False
1871_01,C/70/S,31.0,0.0,1983.0,0.0,172.0,52.0,Aston Spedlybood,True,1871,70.0,1,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True
1872_01,E/139/S,25.0,0.0,0.0,0.0,0.0,0.0,Stote Wala,False,1872,139.0,1,False,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True
1873_01,G/293/S,30.0,0.0,0.0,0.0,0.0,0.0,Shalle Barrison,True,1873,293.0,1,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True
1874_01,G/305/P,0.0,0.0,0.0,0.0,0.0,0.0,Armene Woodgezalez,False,1874,305.0,2,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False
1874_02,F/374/P,29.0,0.0,0.0,0.0,486.0,1479.0,Vanley Woodgezalez,False,1874,374.0,2,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False
1877_01,G/306/P,37.0,28.0,25.0,26.0,806.0,3.0,Raque Ellahan,False,1877,306.0,1,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False
1878_01,F/375/P,49.0,0.0,0.0,0.0,724.0,0.0,Fanna Chenson,False,1878,375.0,1,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False
1879_01,D/58/P,36.0,0.0,583.0,1789.0,19.0,1009.0,Alhair Inderly,False,1879,58.0,1,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False
1880_01,F/376/P,20.0,470.0,128.0,0.0,0.0,9.0,Valey Clean,False,1880,376.0,1,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False
1881_01,F/377/P,20.0,2215.0,0.0,0.0,86.0,0.0,Samie Valey,True,1881,377.0,1,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False
1882_01,C/71/S,18.0,0.0,16263.0,72.0,0.0,15.0,Magnon Antcal,True,1882,71.0,2,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True
1882_02,,17.0,0.0,0.0,0.0,0.0,0.0,Phonons Antcal,True,1882,431.0,2,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True
1884_01,E/140/S,48.0,0.0,0.0,0.0,0.0,0.0,Whers Meake,False,1884,140.0,1,False,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True
1886_01,E/141/S,26.0,0.0,3.0,176.0,611.0,0.0,Briane Morrows,False,1886,141.0,1,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True
1887_01,G/295/S,35.0,0.0,88.0,718.0,46.0,0.0,Wilmay Pooley,False,1887,295.0,1,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True
1888_01,F/361/S,30.0,116.0,0.0,0.0,728.0,29.0,Benda Barrelliver,True,1888,361.0,1,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True
1889_01,F/378/P,22.0,0.0,0.0,22.0,0.0,702.0,Vandy Hewson,False,1889,378.0,2,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False
1889_02,G/307/P,5.0,0.0,0.0,0.0,0.0,0.0,Lerome Hewson,False,1889,307.0,2,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False
1890_01,G/308/P,43.0,0.0,0.0,0.0,0.0,0.0,Beathy Englence,False,1890,308.0,1,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False
1891_01,E/142/S,52.0,0.0,0.0,0.0,0.0,0.0,,False,1891,142.0,1,False,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True
1892_01,D/59/P,50.0,5.0,809.0,0.0,309.0,731.0,Coxark Couseced,True,1892,59.0,3,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False
1892_02,,29.0,4.0,841.0,0.0,363.0,1107.0,Ashira Stpingepid,True,1892,431.0,3,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True
1892_03,D/59/P,19.0,0.0,748.0,158.0,5037.0,44.0,Schird Stpingepid,False,1892,59.0,3,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False
1897_01,C/72/S,39.0,0.0,10153.0,1.0,78.0,5063.0,Zaurion Gocent,True,1897,72.0,2,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True
1897_02,C/72/S,38.0,0.0,354.0,0.0,1806.0,0.0,Arino Gocent,True,1897,72.0,2,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True
1898_01,G/296/S,21.0,0.0,0.0,0.0,0.0,0.0,Walles Fishopper,False,1898,296.0,1,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True
1899_01,G/297/S,25.0,11.0,44.0,397.0,0.0,0.0,Sylvin Curton,False,1899,297.0,1,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True
1901_01,A/14/P,42.0,0.0,0.0,0.0,0.0,0.0,Castork Tractive,True,1901,14.0,2,False,True,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False
1901_02,A/14/P,36.0,0.0,0.0,0.0,0.0,0.0,Neshath Tractive,True,1901,14.0,2,False,True,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False
1902_01,G/298/S,19.0,42.0,0.0,345.0,1431.0,0.0,Benny Carvis,False,1902,298.0,1,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True
1903_01,G/309/P,42.0,0.0,0.0,0.0,0.0,0.0,Brina Loway,False,1903,309.0,1,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False
1905_01,F/364/S,40.0,1465.0,39.0,0.0,0.0,1225.0,Kimena Torrez,False,1905,364.0,1,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True
1906_01,G/299/S,14.0,0.0,0.0,0.0,0.0,0.0,Claura Booneid,False,1906,299.0,1,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True
1907_01,D/60/P,50.0,313.5,1810.0,0.0,126.0,247.0,Axionif Neceriont,False,1907,60.0,1,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False
1908_01,E/115/P,18.0,1218.0,0.0,34.0,1095.0,0.0,Herms Chcak,False,1908,115.0,1,False,False,True,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False
1911_01,G/300/S,46.0,8.0,652.0,0.0,5.0,90.0,Dia Cartez,False,1911,300.0,1,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True
1915_01,E/116/P,27.0,0.0,51.0,0.0,37.0,704.0,Letta Hurchez,False,1915,116.0,1,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False
1916_01,D/61/P,15.0,0.0,0.0,0.0,0.0,0.0,Cheddin Castery,True,1916,61.0,2,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False
1916_02,D/61/P,22.0,1744.0,79.0,0.0,12.0,1514.0,,False,1916,61.0,2,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False
1918_01,A/23/S,0.0,0.0,0.0,0.0,0.0,0.0,Nesham Assibler,False,1918,23.0,3,False,True,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True
1918_02,A/23/S,52.0,0.0,0.0,0.0,0.0,0.0,Sheleb Assibler,True,1918,23.0,3,False,True,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True
1918_03,A/23/S,38.0,34.0,2043.0,0.0,1339.0,0.0,Hallux Assibler,True,1918,23.0,3,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True
1920_01,E/117/P,46.0,731.0,0.0,288.0,0.0,2.0,Burbix Horte,False,1920,117.0,1,False,False,True,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False
1922_01,G/303/S,23.0,0.0,0.0,0.0,0.0,0.0,Tonald Hickson,False,1922,303.0,1,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True
1923_01,C/65/P,63.0,0.0,4286.0,18.0,4.0,872.0,Wasaleh Dister,True,1923,65.0,2,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False
1923_02,C/65/P,24.0,0.0,0.0,0.0,0.0,0.0,Ranan Dister,True,1923,65.0,2,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1925_01,G/304/S,50.0,0.0,0.0,0.0,0.0,0.0,Olgary Matts,False,1925,304.0,1,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True
1926_01,G/305/S,20.0,0.0,0.0,0.0,0.0,0.0,Billey Conney,False,1926,305.0,1,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True
1927_01,D/66/S,55.0,2424.0,0.0,1.0,0.0,284.0,Trohs Hapie,False,1927,66.0,1,False,False,True,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True
1928_01,E/144/S,21.0,0.0,0.0,107.0,166.0,388.0,Leence Anthon,True,1928,144.0,1,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True
1931_01,C/73/S,56.0,0.0,0.0,0.0,0.0,0.0,Kumark Dressink,True,1931,73.0,1,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True
1933_01,E/118/P,45.0,10.0,0.0,0.0,230.0,0.0,Timyra Hammons,True,1933,118.0,1,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False
1935_01,G/307/S,18.0,0.0,0.0,0.0,0.0,0.0,Sharie Gallenry,False,1935,307.0,1,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True
1937_01,F/368/S,47.0,7.0,877.0,17.0,0.0,0.0,Therly Knoxtones,False,1937,368.0,1,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True
1938_01,F/369/S,36.0,0.0,0.0,1508.0,110.0,117.0,Gretty Charpelaney,True,1938,369.0,1,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True
1939_01,F/385/P,57.0,975.0,0.0,295.0,39.0,0.0,Wacks Burta,False,1939,385.0,2,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False
1939_02,D/62/P,13.0,3037.0,10.0,43.0,0.0,0.0,Sex Burta,False,1939,62.0,2,False,False,True,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False
1940_01,F/386/P,27.0,120.0,0.0,1476.0,3.0,0.0,Wins Bate,False,1940,386.0,1,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False
1941_01,F/370/S,20.0,717.0,0.0,0.0,0.0,0.0,Man Hendrewsons,False,1941,370.0,1,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True
1942_01,G/312/P,47.0,0.0,444.0,328.0,56.0,254.5,Gerly Gaineyerson,False,1942,312.0,1,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False
1945_01,E/120/P,15.0,0.0,0.0,787.0,0.0,0.0,Ambert Guezaley,False,1945,120.0,1,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False
1946_01,G/313/P,34.0,0.0,0.0,53.0,731.0,0.0,Rayley Castannison,False,1946,313.0,1,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False
1947_01,F/372/S,21.0,942.0,0.0,0.0,0.0,7.0,Lorian Vandan,False,1947,372.0,1,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True
1950_01,F/374/S,51.0,0.0,0.0,0.0,101.0,1357.0,Tonyn Welles,False,1950,374.0,1,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True
1952_01,E/121/P,23.0,382.0,0.0,398.0,8.0,0.0,,False,1952,121.0,1,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False
1953_01,F/387/P,58.0,0.0,0.0,0.0,0.0,717.0,Verney Bradlerson,False,1953,387.0,1,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False
1956_01,D/68/S,37.0,2765.0,0.0,1134.0,0.0,0.0,,False,1956,68.0,2,False,False,True,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True
1956_02,D/68/S,44.0,708.0,0.0,5.0,0.0,74.0,Mesh Pread,True,1956,68.0,2,False,False,True,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True
1957_01,G/309/S,25.0,0.0,0.0,0.0,0.0,0.0,Patoya Maynardner,False,1957,309.0,1,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True
1959_01,C/66/P,15.0,0.0,0.0,0.0,0.0,0.0,Weion Exibuctich,True,1959,66.0,3,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False
1959_02,C/66/P,40.0,0.0,382.0,0.0,1.0,3822.0,,False,1959,66.0,3,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False
1959_03,C/66/P,29.0,0.0,433.0,4899.0,393.0,260.0,Menchah Exibuctich,True,1959,66.0,3,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False
1960_01,E/122/P,36.0,0.0,0.0,0.0,0.0,0.0,Deanny Lynnerett,True,1960,122.0,2,True,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False
1960_02,E/122/P,21.0,0.0,0.0,677.0,4.0,0.0,Joana Lynnerett,True,1960,122.0,2,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
1961_01,G/315/P,35.0,302.0,6.0,0.0,6.0,613.0,Kayne Giller,True,1961,315.0,1,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False
1962_01,F/390/P,24.0,3.0,361.0,94.0,824.0,160.0,Verek Buckeenez,False,1962,390.0,3,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False
1962_02,G/316/P,2.0,0.0,0.0,0.0,0.0,0.0,Jasony Buckeenez,False,1962,316.0,3,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False
1962_03,G/316/P,0.0,0.0,0.0,0.0,0.0,0.0,Dixiel Ryanga,True,1962,316.0,3,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False
1963_01,F/391/P,43.0,0.0,0.0,0.0,1200.0,17.0,Aarone Fowlaney,False,1963,391.0,1,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False
1964_01,C/74/S,63.0,313.5,869.0,1.0,375.0,3377.0,Altara Righturter,False,1964,74.0,1,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True
1967_01,G/318/P,30.0,0.0,0.0,0.0,0.0,0.0,Megany Humphreyes,True,1967,318.0,1,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False
1968_01,G/319/P,38.0,0.0,0.0,0.0,0.0,0.0,Delody Traverdy,True,1968,319.0,1,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False
1969_01,C/75/S,27.0,313.5,21066.0,0.0,2448.0,2293.0,Unukath Sandul,True,1969,75.0,1,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True
1971_01,F/375/S,54.0,3.0,0.0,56.0,633.0,0.0,Megany Irwinson,False,1971,375.0,1,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True
1973_01,A/24/S,39.0,0.0,0.0,0.0,0.0,0.0,Gomeron Clindy,True,1973,24.0,1,False,True,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True
1974_01,D/63/P,41.0,3702.0,0.0,1.0,0.0,18.0,Sugark Cusa,False,1974,63.0,1,False,False,True,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False
1975_01,G/310/S,22.0,0.0,0.0,0.0,10.0,761.0,Jeandy Hobbinson,False,1975,310.0,1,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True
1976_01,B/82/S,23.0,0.0,8037.0,197.0,1.0,2.0,Sadirab Craleve,True,1976,82.0,7,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True
1976_02,B/82/S,34.0,15.0,3578.0,0.0,230.0,473.0,Alam Lansuffle,True,1976,82.0,7,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True
1976_03,B/82/S,26.0,0.0,0.0,0.0,0.0,0.0,Cellah Lansuffle,True,1976,82.0,7,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True
1976_04,B/82/S,39.0,1.0,2972.0,0.0,3175.0,1.0,Zinoth Lansuffle,False,1976,82.0,7,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True
1976_05,B/82/S,15.0,0.0,0.0,0.0,0.0,0.0,Plas Lansuffle,True,1976,82.0,7,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True
1976_06,B/82/S,64.0,0.0,0.0,0.0,0.0,0.0,Wasaleh Lansuffle,True,1976,82.0,7,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True
1976_07,B/82/S,25.0,0.0,0.0,0.0,0.0,0.0,Alaslon Craleve,True,1976,82.0,7,False,True,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True
1977_01,F/393/P,35.0,0.0,0.0,0.0,0.0,0.0,Froder Paska,True,1977,393.0,1,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False
1978_01,G/311/S,19.0,0.0,0.0,0.0,0.0,0.0,,True,1978,311.0,1,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True
1979_01,F/376/S,26.0,401.0,0.0,693.0,62.0,0.0,Delley Moodson,False,1979,376.0,1,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True
1980_01,G/312/S,3.0,0.0,0.0,0.0,0.0,0.0,Scotte Browlerson,True,1980,312.0,3,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True
1980_02,G/312/S,29.0,1434.0,5.0,0.0,0.0,0.0,Man Freevenson,False,1980,312.0,3,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True
1980_03,G/312/S,44.0,0.0,0.0,0.0,0.0,0.0,Penne Browlerson,True,1980,312.0,3,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True
1981_01,E/124/P,27.0,196.0,602.0,0.0,0.0,198.0,Julion Cobson,False,1981,124.0,1,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False
1983_01,G/320/P,17.0,414.0,0.0,139.0,28.0,173.0,Felia Cooperkins,False,1983,320.0,1,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False
1984_01,,37.0,0.0,3166.0,0.0,91.0,6.0,Mesath Wassid,True,1984,431.0,1,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True
1985_01,F/394/P,19.0,0.0,0.0,0.0,0.0,0.0,Apuffs Facle,True,1985,394.0,1,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False
1988_01,G/321/P,44.0,0.0,0.0,0.0,0.0,0.0,Eleaha Wallerson,False,1988,321.0,1,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False
1991_01,F/378/S,22.0,0.0,0.0,30.0,499.0,138.0,Leenny Palmes,False,1991,378.0,2,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True
1991_02,E/146/S,22.0,213.0,85.0,352.0,12.0,1.0,Aude Palmes,True,1991,146.0,2,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True
1992_01,F/379/S,21.0,0.0,0.0,0.0,0.0,0.0,Lucan Killé,True,1992,379.0,1,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True
1993_01,F/380/S,31.0,1062.0,0.0,802.0,71.0,0.0,Lorey Fishopper,False,1993,380.0,1,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True
1994_01,E/125/P,17.0,0.0,0.0,249.0,537.0,5.0,Cary Pagedy,True,1994,125.0,1,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False
1995_01,G/314/S,30.0,231.0,0.0,0.0,274.0,26.0,Gerry Sterreray,False,1995,314.0,1,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True
1996_01,F/381/S,15.0,12.0,25.0,197.0,631.0,0.0,Sallie Fryan,False,1996,381.0,1,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True
